topicName,time,distinct_id,screen_height,spaceId,notificationActorType,city,initial_referring_domain,event,currentSpaceId,browser,usingStandaloneApp,mediaDescription,region,id,search,mp_country_code,feedItemTargetTypeId,commentId,feedItemVerbId,referrer,screen_width,feedItemTargetType,os,referrer,contentId,feedItemActorId,mediaUrl,notificationActorId,notificationDescription,created,device,notificationVerbId,notificationTargetType,mediaType,initial_referrer,url,feedItemDescription,mediaProviderName,path,feedItemActorType,mediaTitle,current_url,postId,updatedAt,contentType,name,notificationId,commentMessage,referring_domain,feedItemId,mp_lib,postMessage,topicId,title,mediaProviderUrl,contentName,hasFinishedOnboarding,browser_version,notificationTargetTypeId,lib_version,hasSetPassword
,1453051275,569368472bea66f99e5af2a5,768,,,Moss,$direct,Selected all topics,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/pilt/content,,2016-01-11T14:50:00,,,,,,,web,,,,,,True,47,,2.7.2,True
,1453051275,569368472bea66f99e5af2a5,768,56936bd32bea66f99e5af2a7,,Moss,$direct,Viewed space ORG3402 Organisasjonsatferd og ledelse,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics//content,,2016-01-11T14:50:00,,,,,,,web,,,ORG3402 Organisasjonsatferd og ledelse,,,True,47,,2.7.2,True
,1453051275,569368472bea66f99e5af2a5,768,,,Moss,$direct,Viewed /spaces/56936bd32bea66f99e5af2a7/topics//content Page,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/pilt/content,,,/spaces/56936bd32bea66f99e5af2a7/topics/pilt/content,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/pilt/content,,2016-01-11T14:50:00,,/spaces/56936bd32bea66f99e5af2a7/topics//content,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
,1453059896,569368472bea66f99e5af2a5,768,,,Moss,$direct,Selected all topics,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics//content,,2016-01-11T14:50:00,,,,,,,web,,,,,,True,47,,2.7.2,True
,1453059898,569368472bea66f99e5af2a5,768,,,Moss,$direct,Navigating to feed overview,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics//content,,2016-01-11T14:50:00,,,,,,,web,,,,,,True,47,,2.7.2,True
,1453059898,569368472bea66f99e5af2a5,768,,,Moss,$direct,Viewed /spaces/56936bd32bea66f99e5af2a7/topics//feed Page,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics//content,,,/spaces/56936bd32bea66f99e5af2a7/topics//content,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics//content,,2016-01-11T14:50:00,,/spaces/56936bd32bea66f99e5af2a7/topics//feed,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
PILT,1453059907,569368472bea66f99e5af2a5,768,,,Moss,$direct,Selected topic,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics//feed,,2016-01-11T14:50:00,,,,,,,web,,5698cb3d99a81f24008da365,,,,True,47,,2.7.2,True
,1453059907,569368472bea66f99e5af2a5,768,,,Moss,$direct,Viewed /spaces/56936bd32bea66f99e5af2a7/topics/pilt/feed Page,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics//feed,,,/spaces/56936bd32bea66f99e5af2a7/topics//feed,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics//feed,,2016-01-11T14:50:00,,/spaces/56936bd32bea66f99e5af2a7/topics/pilt/feed,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
Oppsummering,1453059909,569368472bea66f99e5af2a5,768,,,Moss,$direct,Selected topic,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/pilt/feed,,2016-01-11T14:50:00,,,,,,,web,,56937d4244594e24000d5805,,,,True,47,,2.7.2,True
,1453059909,569368472bea66f99e5af2a5,768,,,Moss,$direct,Viewed /spaces/56936bd32bea66f99e5af2a7/topics/oppsummering/feed Page,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/pilt/feed,,,/spaces/56936bd32bea66f99e5af2a7/topics/pilt/feed,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/pilt/feed,,2016-01-11T14:50:00,,/spaces/56936bd32bea66f99e5af2a7/topics/oppsummering/feed,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
Beskjeder,1453059915,569368472bea66f99e5af2a5,768,,,Moss,$direct,Selected topic,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/oppsummering/feed,,2016-01-11T14:50:00,,,,,,,web,,56937c2844594e24000d57cd,,,,True,47,,2.7.2,True
,1453059915,569368472bea66f99e5af2a5,768,,,Moss,$direct,Viewed /spaces/56936bd32bea66f99e5af2a7/topics/beskjeder/feed Page,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/oppsummering/feed,,,/spaces/56936bd32bea66f99e5af2a7/topics/oppsummering/feed,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/oppsummering/feed,,2016-01-11T14:50:00,,/spaces/56936bd32bea66f99e5af2a7/topics/beskjeder/feed,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
Kursinformasjon,1453059918,569368472bea66f99e5af2a5,768,,,Moss,$direct,Selected topic,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/beskjeder/feed,,2016-01-11T14:50:00,,,,,,,web,,56937c463844fb2600a93b27,,,,True,47,,2.7.2,True
,1453059918,569368472bea66f99e5af2a5,768,,,Moss,$direct,Viewed /spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed Page,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/beskjeder/feed,,,/spaces/56936bd32bea66f99e5af2a7/topics/beskjeder/feed,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/beskjeder/feed,,2016-01-11T14:50:00,,/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
Organisasjon,1453059922,569368472bea66f99e5af2a5,768,,,Moss,$direct,Selected topic,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed,,2016-01-11T14:50:00,,,,,,,web,,56937c5444594e24000d57d4,,,,True,47,,2.7.2,True
,1453059922,569368472bea66f99e5af2a5,768,,,Moss,$direct,Viewed /spaces/56936bd32bea66f99e5af2a7/topics/organisasjon/feed Page,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed,,,/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/kursinformasjon/feed,,2016-01-11T14:50:00,,/spaces/56936bd32bea66f99e5af2a7/topics/organisasjon/feed,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
Motivasjon,1453059926,569368472bea66f99e5af2a5,768,,,Moss,$direct,Selected topic,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/organisasjon/feed,,2016-01-11T14:50:00,,,,,,,web,,56937c623844fb2600a93b2e,,,,True,47,,2.7.2,True
,1453059926,569368472bea66f99e5af2a5,768,,,Moss,$direct,Viewed /spaces/56936bd32bea66f99e5af2a7/topics/motivasjon/feed Page,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/organisasjon/feed,,,/spaces/56936bd32bea66f99e5af2a7/topics/organisasjon/feed,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/organisasjon/feed,,2016-01-11T14:50:00,,/spaces/56936bd32bea66f99e5af2a7/topics/motivasjon/feed,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
,1453060042,569368472bea66f99e5af2a5,768,,,Moss,$direct,Created content,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/motivasjon/feed,,2016-01-11T14:50:00,link,,,,,,web,,,,,http://www.ted.com/talks/dan_pink_on_motivation,True,47,,2.7.2,True
,1453060048,569368472bea66f99e5af2a5,768,,,Moss,$direct,Created post,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/motivasjon/feed,569be1bae62ae22300d17f22,2016-01-11T14:50:00,,,,,,,web,"Til dere som har lyst til å lære litt mer om motivasjon
http://www.ted.com/talks/dan_pink_on_motivation",,,,,True,47,,2.7.2,True
Personlighet,1453060072,569368472bea66f99e5af2a5,768,,,Moss,$direct,Selected topic,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/motivasjon/feed,,2016-01-11T14:50:00,,,,,,,web,,56937c7144594e24000d57db,,,,True,47,,2.7.2,True
,1453060072,569368472bea66f99e5af2a5,768,,,Moss,$direct,Viewed /spaces/56936bd32bea66f99e5af2a7/topics/personlighet/feed Page,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/motivasjon/feed,,,/spaces/56936bd32bea66f99e5af2a7/topics/motivasjon/feed,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/motivasjon/feed,,2016-01-11T14:50:00,,/spaces/56936bd32bea66f99e5af2a7/topics/personlighet/feed,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
Motivasjon,1453060076,569368472bea66f99e5af2a5,768,,,Moss,$direct,Selected topic,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/personlighet/feed,,2016-01-11T14:50:00,,,,,,,web,,56937c623844fb2600a93b2e,,,,True,47,,2.7.2,True
,1453060076,569368472bea66f99e5af2a5,768,,,Moss,$direct,Viewed /spaces/56936bd32bea66f99e5af2a7/topics/motivasjon/feed Page,56936bd32bea66f99e5af2a7,Chrome,False,,Østfold,569368472bea66f99e5af2a5,,NO,,,,,1366,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/personlighet/feed,,,/spaces/56936bd32bea66f99e5af2a7/topics/personlighet/feed,,,https://my.triveapp.com/spaces/56936bd32bea66f99e5af2a7/topics/personlighet/feed,,2016-01-11T14:50:00,,/spaces/56936bd32bea66f99e5af2a7/topics/motivasjon/feed,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
,1453107988,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Viewed /spaces/569384db2bea66f99e5af2e7/topics//feed Page,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,2016-01-11T12:23:48,,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
,1453107989,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Logged in,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,2016-01-11T12:23:48,,,,,,,web,,,,,,True,47,,2.7.2,True
,1453108004,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Opened drop down menu for feed item,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,569384db2bea66f99e5af2e7,,upload,,1600,Space,Windows,,,5698da4541a9d72100240693,,,,2016-01-10T21:05:41,,,,,$direct,,"{'actors': [{'$$hashKey': 'object:220', 'createdAt': {}, 'displayName': 'Kamilla Martine Bergland', 'updatedAt': {}, 'phone': '48190633', 'id': '5698da4541a9d72100240693', 'hasFinishedOnboarding': True, 'lastName': 'Bergland', 'firstName': 'Kamilla Martine', 'hasSetPassword': True, 'email': 'kamilla.m.bergland@student.bi.no'}], 'object': {'session': {'permissions': {'canUpdate': True, 'canDownload': True, 'canCreate': True, 'canComment': True, 'canDelete': True}}, 'displayName': 'image.jpeg', 'updatedAt': '2016-01-17T21:49:26', 'deletedAt': None, 'commentThreadId': '569bfe564c36f737d6ad479a', 'commentsCount': 0, 'name': 'image.jpeg', 'ownerId': '5698da4541a9d72100240693', 'createdAt': '2016-01-17T21:49:26', 'topics': [{'slug': 'beslutninger358', 'createdAt': {}, 'revisionId': '56977f1e8b0c7f2700042228', 'updatedAt': {}, 'deletedAt': None, 'name': 'Beslutninger', 'id': '5693c262d108fc24008de149', 'ownerId': '5693844d2bea66f99e5af2e6'}], 'revisionId': '569bfe5684733f2400f7c225', 'contentType': 'file', 'id': '569bfe5684733f2400f7c226', 'owner': {'email': 'kamilla.m.bergland@student.bi.no', 'lastName': 'Bergland', 'firstName': 'Kamilla Martine', 'id': '5698da4541a9d72100240693'}, 'article': 'a', 'noun': 'file', 'payload': {'s3FilePreviewKey': '569bfe1de62ae22300d18d5a/image.jpeg', 'fileName': 'image.jpeg', 'uploadRequestId': '569bfe1de62ae22300d18d5a', 's3FileKey': '569bfe1de62ae22300d18d5a/image.jpeg', 'message': ':)', 'mimeType': 'image/jpeg'}}, 'verb': {'pastSimple': 'uploaded', 'verb': 'upload'}, 'target': {'title': 'MRK3480 Forbrukeratferd', 'topics': [{'slug': 'beskjeder-kun-fra-nina', 'createdAt': {}, 'revisionId': '5695059a91da2d2300566f1d', 'updatedAt': {}, 'deletedAt': None, 'name': 'Beskjeder, kun fra Nina', 'id': '5693c208d108fc24008de13b', 'ownerId': '5693844d2bea66f99e5af2e6'}, {'slug': 'kursinformasjon1272', 'createdAt': {}, 'revisionId': '5693d8a316e0a927006261d3', 'updatedAt': {}, 'deletedAt': None, 'name': 'Kursinformasjon', 'id': '5693c252d108fc24008de142', 'ownerId': '5693844d2bea66f99e5af2e6'}, {'slug': 'forbrukeratferd', 'createdAt': {}, 'revisionId': '56977f1243929524005287de', 'updatedAt': {}, 'deletedAt': None, 'name': 'Forbrukeratferd', 'id': '5693c25b16e0a927006257d5', 'ownerId': '5693844d2bea66f99e5af2e6'}, {'slug': 'beslutninger358', 'createdAt': {}, 'revisionId': '56977f1e8b0c7f2700042228', 'updatedAt': {}, 'deletedAt': None, 'name': 'Beslutninger', 'id': '5693c262d108fc24008de149', 'ownerId': '5693844d2bea66f99e5af2e6'}, {'slug': 'faglige-sporsmal', 'createdAt': {}, 'revisionId': '569505bb6ccbf42600dda621', 'updatedAt': {}, 'deletedAt': None, 'name': 'Faglige spørsmål?', 'id': '569505bb6ccbf42600dda622', 'ownerId': '5693844d2bea66f99e5af2e6'}, {'slug': 'foiler-til-hvert-kapittel', 'createdAt': {}, 'revisionId': '56976cec8b0c7f2700041dee', 'updatedAt': {}, 'deletedAt': None, 'name': 'Foiler til hvert kapittel', 'id': '56976cb88b0c7f2700041dc5', 'ownerId': '5693844d2bea66f99e5af2e6'}], 'displayName': 'MRK3480 Forbrukeratferd', 'id': '569384db2bea66f99e5af2e7', 'rootId': '569384db2bea66f99e5af2e7', 'preposition': 'in', 'article': 'a', 'noun': 'space', 'ownerId': '569368472bea66f99e5af2a5'}}",,,ETUser,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,2016-01-11T12:23:48,,,,,,569bfe5784733f2400f7c231,web,,,,,,True,47,,2.7.2,True
,1453108007,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Viewed notifications,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,,,,,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,2016-01-11T12:23:48,,,,,,,web,,,,,,True,47,,2.7.2,True
,1453108014,5693844d2bea66f99e5af2e6,900,,,Stavanger,$direct,Viewed /spaces/569384db2bea66f99e5af2e7/topics//feed/findOne Page,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,,,2016-01-10T21:05:41,,,,,$direct,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,2016-01-11T12:23:48,,/spaces/569384db2bea66f99e5af2e7/topics//feed/findOne,,,,,web,,,Trive - Master anything,,,True,47,,2.7.2,True
,1453108014,5693844d2bea66f99e5af2e6,900,,ETUser,Stavanger,$direct,Viewed notification,569384db2bea66f99e5af2e7,Chrome,False,,Rogaland Fylke,5693844d2bea66f99e5af2e6,,NO,,,,,1600,,Windows,,,,,5698da4541a9d72100240693,"{'actors': [{'$$hashKey': 'object:1335', 'createdAt': {}, 'displayName': 'Kamilla Martine Bergland', 'updatedAt': {}, 'phone': '48190633', 'id': '5698da4541a9d72100240693', 'hasFinishedOnboarding': True, 'lastName': 'Bergland', 'firstName': 'Kamilla Martine', 'hasSetPassword': True, 'email': 'kamilla.m.bergland@student.bi.no'}], 'object': {'displayName': 'image.jpeg', 'updatedAt': '2016-01-17T21:49:26', 'deletedAt': None, 'name': 'image.jpeg', 'ownerId': '5698da4541a9d72100240693', 'createdAt': '2016-01-17T21:49:26', 'topics': [{'slug': 'beslutninger358', 'createdAt': {}, 'revisionId': '56977f1e8b0c7f2700042228', 'updatedAt': {}, 'deletedAt': None, 'name': 'Beslutninger', 'id': '5693c262d108fc24008de149', 'ownerId': '5693844d2bea66f99e5af2e6'}], 'revisionId': '569bfe5684733f2400f7c225', 'contentType': 'file', 'id': '569bfe5684733f2400f7c226', 'owner': {'email': 'kamilla.m.bergland@student.bi.no', 'lastName': 'Bergland', 'firstName': 'Kamilla Martine', 'id': '5698da4541a9d72100240693'}, 'article': 'a', 'noun': 'file', 'payload': {'s3FilePreviewKey': '569bfe1de62ae22300d18d5a/image.jpeg', 'fileName': 'image.jpeg', 'uploadRequestId': '569bfe1de62ae22300d18d5a', 's3FileKey': '569bfe1de62ae22300d18d5a/image.jpeg', 'message': ':)', 'mimeType': 'image/jpeg'}}, 'verb': {'pastSimple': 'created', 'verb': 'create'}, 'target': {'title': 'MRK3480 Forbrukeratferd', 'topics': [{'slug': 'beskjeder-kun-fra-nina', 'createdAt': {}, 'revisionId': '5695059a91da2d2300566f1d', 'updatedAt': {}, 'deletedAt': None, 'name': 'Beskjeder, kun fra Nina', 'id': '5693c208d108fc24008de13b', 'ownerId': '5693844d2bea66f99e5af2e6'}, {'slug': 'kursinformasjon1272', 'createdAt': {}, 'revisionId': '5693d8a316e0a927006261d3', 'updatedAt': {}, 'deletedAt': None, 'name': 'Kursinformasjon', 'id': '5693c252d108fc24008de142', 'ownerId': '5693844d2bea66f99e5af2e6'}, {'slug': 'forbrukeratferd', 'createdAt': {}, 'revisionId': '56977f1243929524005287de', 'updatedAt': {}, 'deletedAt': None, 'name': 'Forbrukeratferd', 'id': '5693c25b16e0a927006257d5', 'ownerId': '5693844d2bea66f99e5af2e6'}, {'slug': 'beslutninger358', 'createdAt': {}, 'revisionId': '56977f1e8b0c7f2700042228', 'updatedAt': {}, 'deletedAt': None, 'name': 'Beslutninger', 'id': '5693c262d108fc24008de149', 'ownerId': '5693844d2bea66f99e5af2e6'}, {'slug': 'faglige-sporsmal', 'createdAt': {}, 'revisionId': '569505bb6ccbf42600dda621', 'updatedAt': {}, 'deletedAt': None, 'name': 'Faglige spørsmål?', 'id': '569505bb6ccbf42600dda622', 'ownerId': '5693844d2bea66f99e5af2e6'}, {'slug': 'foiler-til-hvert-kapittel', 'createdAt': {}, 'revisionId': '56976cec8b0c7f2700041dee', 'updatedAt': {}, 'deletedAt': None, 'name': 'Foiler til hvert kapittel', 'id': '56976cb88b0c7f2700041dc5', 'ownerId': '5693844d2bea66f99e5af2e6'}], 'displayName': 'MRK3480 Forbrukeratferd', 'id': '569384db2bea66f99e5af2e7', 'rootId': '569384db2bea66f99e5af2e7', 'preposition': 'in', 'article': 'a', 'noun': 'space', 'ownerId': '569368472bea66f99e5af2a5'}}",2016-01-10T21:05:41,,create,Space,,$direct,,,,,,,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,2016-01-11T12:23:48,,,569bfe5784733f2400f7c22e,,,,web,,,,,,True,47,569384db2bea66f99e5af2e7,2.7.2,True
